week,yhat,yhat_lower,yhat_upper
2021-07-27,0.8869433385582897,0.8514521697305073,0.922037698499585
2021-08-03,0.8846693444676648,0.8516293238894613,0.9163751815324135
2021-08-10,0.883177786230801,0.8485897586363148,0.9190494121998961
2021-08-17,0.8844877658555835,0.8506647310923006,0.9187788309670871
2021-08-24,0.8879394602598369,0.8540577319172558,0.9219579666791323
2021-08-31,0.8904409618852728,0.8573630885065446,0.9276346754472866
2021-09-07,0.8895640679447376,0.8571072190253961,0.9243787506521106
2021-09-14,0.8860254123791955,0.8521680078715691,0.9200797728419775
2021-09-21,0.882928897097902,0.8477785543868519,0.9153505825533551
2021-09-28,0.882859779628913,0.8490430947581901,0.9171630967428257
2021-10-05,0.8859956768277957,0.8518459843786027,0.9206644226668871
2021-10-12,0.8907066861972603,0.8535708661455756,0.9252442192606191
2021-10-19,0.8951974563826112,0.8626670723795395,0.9312343643270408
2021-10-26,0.898197962651671,0.8659280267603854,0.9326712140230903
2021-11-02,0.8986617164952069,0.8658026746459717,0.9316724552638259
2021-11-09,0.8958402527922955,0.8643193271274329,0.9308965655879824
2021-11-16,0.8901058430296609,0.856720847008042,0.9249934899796325
2021-11-23,0.8832100516191242,0.8479117255613491,0.9199198066492572
2021-11-30,0.8769912008350175,0.8417240167494519,0.9103068284101606
2021-12-07,0.8716596548737491,0.8404862755437248,0.907951099231965
2021-12-14,0.865757389491245,0.8308731181249126,0.8988303778745114
2021-12-21,0.8581025291883393,0.825900363261938,0.891244750919459
2021-12-28,0.8495996454116991,0.8176776052640812,0.8824243097582074
2022-01-04,0.8428910060822291,0.8113351963298259,0.877932061949081
2022-01-11,0.8404108732891905,0.8068419271345372,0.8746366790195721
2022-01-18,0.8431483034805064,0.8067077802347242,0.8764637475445941
2022-01-25,0.8510705888471005,0.8159621026384738,0.8866085274113332
2022-02-01,0.8636476940636715,0.8268090201303774,0.8967580031618382
2022-02-08,0.8788840070009576,0.8427758312651332,0.9164671902559078
2022-02-15,0.8920207449786475,0.8580373326349525,0.9255813965892461
2022-02-22,0.89680013053143,0.8610439466010801,0.9313733682764096
2022-03-01,0.8898332466864906,0.853579571306006,0.9237384461458356
2022-03-08,0.8743848184487448,0.8412725588930601,0.9109463588251042
