week,yhat,yhat_lower,yhat_upper,model_used
2021-07-27,0.6340951537400801,0.547582359688631,0.7250696282665562,prophet
2021-08-03,0.6197713200925143,0.5263487753024103,0.7165116522405837,prophet
2021-08-10,0.6248341536676397,0.5293486652620577,0.7157366835892353,prophet
2021-08-17,0.6374602897098867,0.5418414476499523,0.7277639042309599,prophet
2021-08-24,0.6433400609186574,0.5431266094077082,0.7354936163332184,prophet
2021-08-31,0.6350959304340054,0.5423623287452053,0.7264397403685904,prophet
2021-09-07,0.6155083029040247,0.5220346597528934,0.7053831546955058,prophet
2021-09-14,0.5937522814183344,0.4989631318785837,0.6886926741162556,prophet
2021-09-21,0.5784588107354376,0.48295994120387054,0.6846079118861561,prophet
2021-09-28,0.572389712866359,0.47710208616043265,0.6717589738127776,prophet
2021-10-05,0.5717578716050864,0.47513581102686475,0.6692017912555974,prophet
2021-10-12,0.5702967646177138,0.47326702615063804,0.664151103988891,prophet
2021-10-19,0.5650582063821141,0.470774408865245,0.6538656413120978,prophet
2021-10-26,0.5592113239136195,0.45623770776507083,0.651323300636286,prophet
2021-11-02,0.5590089926738515,0.46324437447188754,0.6498460664740334,prophet
2021-11-09,0.5672816495368704,0.47790470608093005,0.6634104240829866,prophet
2021-11-16,0.5797944681146883,0.4839108704154146,0.6708924048248741,prophet
2021-11-23,0.5886733942830543,0.4979348820271481,0.6846308599247788,prophet
2021-11-30,0.5898910084047566,0.49731965224199653,0.6863077827342972,prophet
2021-12-07,0.5869382811405305,0.48823696985625403,0.6727298322604931,prophet
2021-12-14,0.586363808075645,0.497120231747299,0.6799991547892771,prophet
2021-12-21,0.5897841700363315,0.5008109977257885,0.6830384834481037,prophet
2021-12-28,0.591379492893201,0.49606490364981604,0.6931514310527714,prophet
2022-01-04,0.5841824605028458,0.4850302339881519,0.676608220137929,prophet
2022-01-11,0.5685230808174602,0.4693214662164141,0.6564116080211359,prophet
2022-01-18,0.5531317473593391,0.4616698089241786,0.6438570802567918,prophet
2022-01-25,0.5473081800638255,0.4537447013562789,0.6436079706954533,prophet
2022-02-01,0.552492056975458,0.4580905893657761,0.6532312082291873,prophet
2022-02-08,0.5621664199945215,0.47264595989806996,0.6584782231762052,prophet
2022-02-15,0.5695784331628729,0.4718723055836758,0.6713527014355555,prophet
2022-02-22,0.5741844926911531,0.4810667596900653,0.6636069430112065,prophet
2022-03-01,0.5798188525586888,0.49051000776429865,0.6762803339521551,prophet
2022-03-08,0.5875953501009602,0.49425755144360667,0.6864699811278339,prophet
2022-03-15,0.5925957056980748,0.5029784156229661,0.6913633474640862,prophet
2022-03-22,0.5885720599056014,0.4973250355676666,0.6875086145096136,prophet
2022-03-29,0.575215183718842,0.4861652584154503,0.6656396301816919,prophet
2022-04-05,0.5594737587326342,0.4756043850260702,0.6537160265077344,prophet
2022-04-12,0.5492532568668825,0.4580279376368028,0.6447462404218706,prophet
2022-04-19,0.5462662163231305,0.45079704418845107,0.6401100749527607,prophet
2022-04-26,0.5452393719910927,0.44988389216434715,0.6400658115563646,prophet
2022-05-03,0.539370777946212,0.45190780739855524,0.6393835251064178,prophet
2022-05-10,0.5258320898402625,0.4292400311290158,0.6119732706607985,prophet
2022-05-17,0.5066525245769876,0.40724093134898465,0.6019368109474572,prophet
2022-05-24,0.4862573836328004,0.3956867817497844,0.5769657870706331,prophet
2022-05-31,0.4694973471489132,0.373317152085887,0.5660545047936586,prophet
2022-06-07,0.4609687539570063,0.3623423629693824,0.5463789046913318,prophet
2022-06-14,0.46321786411749677,0.3710580233577286,0.5592805017540838,prophet
2022-06-21,0.47320183240524233,0.37722436432172585,0.5635638155098808,prophet
2022-06-28,0.48083286026323735,0.3843960244176163,0.5764809423494627,prophet
2022-07-05,0.4737408799787727,0.37024441836399663,0.5638866351530751,prophet
2022-07-12,0.4464783908573169,0.34285662254812393,0.543477130674723,prophet
2022-07-19,0.4064336174100215,0.31410074901811125,0.4995607791611458,prophet
2022-07-26,0.37012506811424667,0.2731242180732684,0.4655610299915715,prophet
2022-08-02,0.3519046505359049,0.25610500475565057,0.44988647019386,prophet
2022-08-09,0.35412927185524856,0.2600049507570001,0.4486975704841984,prophet
2022-08-16,0.36652775484686984,0.27343383773696406,0.45883727232628135,prophet
2022-08-23,0.37444053773679964,0.2872872396101005,0.47236154131032737,prophet
2022-08-30,0.36879123776376194,0.27409021608151846,0.46926329963425273,prophet
2022-09-06,0.35065387969407447,0.2553752304877055,0.44292558313813785,prophet
2022-09-13,0.32854600324549865,0.2403752422139931,0.42587399923848185,prophet
