week,yhat,yhat_lower,yhat_upper
2021-07-27,0.3117511109245645,0.2703312359211462,0.35625943384160647
2021-08-03,0.3210355417261824,0.274921702013309,0.3643263291924438
2021-08-10,0.33229010656885993,0.28647696927136956,0.378957504302949
2021-08-17,0.3415631853622267,0.296886018728616,0.3909266301633035
2021-08-24,0.34780353432370054,0.30363692586434954,0.3927561198247296
2021-08-31,0.35153756333622715,0.3032868519057671,0.394013409481329
2021-09-07,0.35296694009793717,0.30722475224030105,0.39737629671651886
2021-09-14,0.3523809548686225,0.31028747539342855,0.39577012762256913
2021-09-21,0.35154507136572966,0.30984874284132735,0.3964495699695703
2021-09-28,0.35303620217337994,0.30817392804453186,0.3984818565335134
2021-10-05,0.35769704224542664,0.31713995150422636,0.4051897668526646
2021-10-12,0.363634354198637,0.31983702974572337,0.40897130889312316
2021-10-19,0.3685086289172551,0.3198544524043523,0.41175998584697826
2021-10-26,0.37232543798127427,0.3292245600323415,0.41229210692532486
2021-11-02,0.3769515591107836,0.333010748305461,0.41890428867483503
2021-11-09,0.3829069763067926,0.33676365086466026,0.4304196506084953
2021-11-16,0.3879105205336005,0.34667134348553946,0.4345991314828166
2021-11-23,0.38955706852857797,0.3451332143578544,0.43314580029747546
2021-11-30,0.38879695408761467,0.34225728440455006,0.432140255906658
2021-12-07,0.3892968122531583,0.34482061578579204,0.43507824160556474
2021-12-14,0.3929614278428863,0.347398738495156,0.435883884869276
2021-12-21,0.39730868061135116,0.3519025962698997,0.4408792728046503
2021-12-28,0.39865933569607864,0.3568609697058689,0.43933692698454857
2022-01-04,0.3972798363668975,0.35153182678351663,0.4444322169504418
2022-01-11,0.3977337250053449,0.35280491097793015,0.44058199453079167
2022-01-18,0.4030953911933512,0.3559021881867992,0.4464186878193543
2022-01-25,0.4100535852066966,0.36417435499228873,0.4539924530628178
2022-02-01,0.4117887301937005,0.3691284203992881,0.45888782050768134
2022-02-08,0.40612522591330324,0.3627986107548238,0.44985786422199814
2022-02-15,0.3995130038382532,0.3540664389651409,0.4425953744367358
2022-02-22,0.400755847338449,0.3516207593006394,0.4462987859839687
2022-03-01,0.4114138486687763,0.3676517358934506,0.45905546556143684
