week,yhat,yhat_lower,yhat_upper
2021-07-27,0.35050831169151375,0.30823508307602643,0.3937698433858323
2021-08-03,0.344207464845426,0.30246763783172165,0.3854967965736175
2021-08-10,0.33938214308291365,0.2982135068689902,0.3810417960772285
2021-08-17,0.3376829097100126,0.299359375801535,0.37609714324704036
2021-08-24,0.3390707583139469,0.29532408359040724,0.37835254866811574
2021-08-31,0.3433946039442708,0.30152957748225034,0.3840921259533854
2021-09-07,0.35132875006965797,0.3095469695713061,0.3932083819396112
2021-09-14,0.36281489415805285,0.3211566203393833,0.40413125176105774
2021-09-21,0.3749208914830526,0.3327516353912547,0.41654061169211454
2021-09-28,0.382809679315199,0.33816573842056774,0.42025853713111017
2021-10-05,0.3842221907608672,0.34297870519341767,0.42616788038877657
2021-10-12,0.3829520678908076,0.3427971606998025,0.42333232587116876
2021-10-19,0.3866048385852565,0.34309923569873546,0.4280018263476991
2021-10-26,0.39977630820597176,0.3602965906763812,0.44104325518797693
2021-11-02,0.4193817967297784,0.38055059242626293,0.4608254842236013
2021-11-09,0.4373329256799135,0.397186094302347,0.4779027030550573
2021-11-16,0.44808832223488015,0.40647196447971734,0.4886820701426355
2021-11-23,0.45321598253482004,0.41249779395375474,0.49275735012592414
2021-11-30,0.45829660889713436,0.4151460803088827,0.501134703959756
2021-12-07,0.46589440047296105,0.42468241982313043,0.5058851124791031
2021-12-14,0.47249876645206845,0.43434127787881127,0.5168576118074821
2021-12-21,0.47264421750612073,0.4315743496247132,0.5146900619550858
2021-12-28,0.46531798964415977,0.42244688677876974,0.5056655317778417
2022-01-04,0.4554459504048177,0.41628343564509807,0.494678680302225
2022-01-11,0.44902771448505735,0.4080116308519425,0.4913332948653303
2022-01-18,0.4474791044667507,0.40683981990107854,0.4899669824849252
2022-01-25,0.4471271602130488,0.40678930847342387,0.48655424315968937
2022-02-01,0.4437338342913455,0.4025690274913279,0.485333476694693
2022-02-08,0.4366964870738614,0.3951321177542983,0.47738492601853827
2022-02-15,0.42877183296579524,0.3824806946272333,0.47180285542850947
2022-02-22,0.42258313116309143,0.3820881267506129,0.46356395753342194
2022-03-01,0.4182370786358002,0.3753196341618067,0.45976481865773705
2022-03-08,0.41416753135080714,0.37365359959108624,0.45453415868739994
2022-03-15,0.4093343690757735,0.3665594649983585,0.45322330451333054
2022-03-22,0.403996316794297,0.36098458277493045,0.44537515956169654
2022-03-29,0.39878291655362513,0.35768141837627315,0.43815644841591905
2022-04-05,0.3939236168125892,0.3464099617251085,0.4319962353433245
2022-04-12,0.3896800414068904,0.3495275722770082,0.4287803291484082
2022-04-19,0.38694261058053847,0.34388510602113653,0.42732839199346245
2022-04-26,0.3867057079106868,0.34143611710957045,0.42707816459431575
2022-05-03,0.3889308207668796,0.34856713898802877,0.4311648138925521
2022-05-10,0.39241707505188933,0.35290763566655553,0.434841504454114
2022-05-17,0.39604650030543953,0.3544501413491812,0.43529961714844084
2022-05-24,0.3998768097013595,0.35934714277680785,0.4435201499861091
2022-05-31,0.4046911515222146,0.36348156702156487,0.44681940571067985
2022-06-07,0.4106549028348861,0.3697367533921585,0.45269559167630774
2022-06-14,0.41688791248366663,0.3758367341414696,0.4578193902017893
2022-06-21,0.42243480804357086,0.38184119726464744,0.46138198867196506
2022-06-28,0.42714237170676783,0.38605837980990976,0.47162369252483377
2022-07-05,0.43111405145175274,0.39311938914449246,0.47301825713530093
2022-07-12,0.43355078017343684,0.39038283561395776,0.47498016585675057
2022-07-19,0.4329025088291675,0.39269427906339244,0.4757589126918342
2022-07-26,0.4286039608020049,0.3862187990816711,0.4709070330862387
2022-08-02,0.42234271856691613,0.3801662043920499,0.4655467524465988
2022-08-09,0.4170565706233216,0.3769771529813707,0.45829980414937344
2022-08-16,0.4147489647487169,0.37447885808015413,0.4594112371574455
2022-08-23,0.4155993675879347,0.37582059162033044,0.4575932675726622
2022-08-30,0.41934830933534767,0.3795225592697242,0.4624461677271112
2022-09-06,0.426566857682522,0.3848268451428953,0.4676009184134293
2022-09-13,0.4375193823808774,0.3970091642006446,0.4780763857939094
2022-09-20,0.4498420140793103,0.40745157961738027,0.4895942042727692
2022-09-27,0.45843732849395763,0.41772581143282767,0.5013113188960241
2022-10-04,0.4605575192821089,0.4189057212000463,0.502081847951589
2022-10-11,0.45888632605168067,0.41679306637449287,0.49926158432363954
2022-10-18,0.4607869824942218,0.41817023496888783,0.5051887499516579
2022-10-25,0.471898023412377,0.43083039799741113,0.5155223455794447
2022-11-01,0.49053915089792677,0.44652128298646565,0.530025760567365
2022-11-08,0.5090096223848409,0.4675120345442723,0.5523321858402488
2022-11-15,0.5207856698270981,0.479676334448064,0.5625018076391576
2022-11-22,0.5261757547070098,0.4848286628140804,0.5667985332601074
2022-11-29,0.5305502717961748,0.4870141276097423,0.5705013057347457
2022-12-06,0.5374408307386932,0.49599977978824705,0.5797882062606918
2022-12-13,0.5443025111949642,0.5060054673696998,0.586794727528173
2022-12-20,0.5455081808696526,0.5041963526026058,0.5863169237342015
2022-12-27,0.5389319773784538,0.49867438575637096,0.5793366589464
2023-01-03,0.5286574307507163,0.48680746706149963,0.5691068093235107
2023-01-10,0.5209838044055992,0.4802946046224996,0.5632144536114682
2023-01-17,0.5183724579745498,0.4768845296796747,0.5586976399080206
2023-01-24,0.5178174009410932,0.4764131747471347,0.56016974955657
2023-01-31,0.5147840224629315,0.4714799165664103,0.5569203804206367
2023-02-07,0.5078958518982919,0.4598863255916915,0.5516374053890821
2023-02-14,0.4995271852161491,0.4567210765978124,0.5390031095846636
2023-02-21,0.49258419607459053,0.4485895736683637,0.530756381278485
2023-02-28,0.4876483477979408,0.4446544507143029,0.5282089616177997
2023-03-07,0.4832863875589949,0.4424832631564798,0.5232379111524629
2023-03-14,0.47824403165133705,0.43865018799148636,0.5172466279488411
2023-03-21,0.4725865446600698,0.43064506607836667,0.5102259794765701
2023-03-28,0.46696439964419983,0.42159565708858554,0.5079618314351796
2023-04-04,0.4616777502170422,0.419331042702056,0.5010842973217309
2023-04-11,0.4569202747283617,0.4146920830063235,0.5013218944314072
2023-04-18,0.4534705734695868,0.41171264082721565,0.4993362315630801
2023-04-25,0.452391396345481,0.4103401688410819,0.4947398607058645
2023-05-02,0.45388477861906024,0.415942201071737,0.49504660166105713
2023-05-09,0.4568933991433235,0.4154813656233298,0.49711466085264433
2023-05-16,0.4601733274828138,0.41515358634366106,0.502662232525355
2023-05-23,0.46355033349061714,0.42114476476063734,0.506841564026466
2023-05-30,0.46778051905836326,0.427993671892542,0.5081367138717003
2023-06-06,0.4732170166179701,0.43277134627512087,0.5146944601960529
2023-06-13,0.4791239441917358,0.43681695551413113,0.5216185643646364
2023-06-20,0.48446601353939733,0.4422393018993171,0.5252303047037205
2023-06-27,0.4889426619555186,0.4438183604899864,0.5296390597250167
2023-07-04,0.4918457791878367,0.4508084865963336,0.5355990477073471
