week,yhat,yhat_lower,yhat_upper
2021-07-27,0.9388013334549741,0.8381899174571009,1.035535471118057
2021-08-03,0.9007017157108302,0.8087404189587352,0.9946450339272234
2021-08-10,0.8688251010619539,0.7754691951769312,0.9614410237827552
2021-08-17,0.8463371501594392,0.7465463197145308,0.9422734531882032
2021-08-24,0.8331181444854977,0.7336263320858422,0.9246244439781413
2021-08-31,0.827662146180266,0.7277039833729577,0.9212788485047907
2021-09-07,0.82704030452026,0.7383490862275331,0.9209878811709132
2021-09-14,0.8273335975535908,0.7382311660064984,0.9227899168775449
2021-09-21,0.8255798663552137,0.7320830194592971,0.9203274924579969
2021-09-28,0.8209579665615678,0.7198171236648414,0.9230169463219009
2021-10-05,0.8133924715959646,0.7148210017161448,0.9057503918836854
2021-10-12,0.8016698443114265,0.7087440912381661,0.8970200373518069
2021-10-19,0.784502893225556,0.6832465620982908,0.873187069507361
2021-10-26,0.7639639299114297,0.67219747032113,0.8584650054240267
2021-11-02,0.7464454835414838,0.6497104712255412,0.8413374021067652
2021-11-09,0.7382734253166771,0.6487564570147852,0.8287022665376874
2021-11-16,0.7398153173010511,0.6535344519725841,0.8323654371623929
2021-11-23,0.7449062720704309,0.6493364027083716,0.8446113756898711
2021-11-30,0.747000071952767,0.6572467775286795,0.8351133942775096
2021-12-07,0.7455842060296944,0.6530219376663196,0.8378690180956488
2021-12-14,0.745785639224519,0.6582574862658624,0.8449006883889756
2021-12-21,0.7519040061284619,0.6545801317580676,0.8424426068744336
2021-12-28,0.7625079707947893,0.6613666547714061,0.8526735318170866
2022-01-04,0.7723602253025643,0.6811884692767551,0.8664443194050058
2022-01-11,0.777969747913876,0.6835261199625968,0.8754970860629685
2022-01-18,0.7797196719747267,0.6817474692478359,0.8791726147989108
2022-01-25,0.77885656396052,0.6833159376955829,0.8701319398992471
2022-02-01,0.7747488648880945,0.6875407302147406,0.8744576601105286
2022-02-08,0.7670744027750572,0.6734873006248311,0.8619227396430387
2022-02-15,0.7599120821505698,0.6658814853747173,0.8471963467143494
2022-02-22,0.7606987120403295,0.6625593618491291,0.8525254938735662
2022-03-01,0.7729885375463973,0.6804110263071134,0.8696668942507756
2022-03-08,0.790927263978684,0.6939558236673483,0.8821030272664447
2022-03-15,0.8032630257461927,0.7161290101884504,0.8881977869268239
2022-03-22,0.8041548861283218,0.7105109640681306,0.8998164942972733
2022-03-29,0.7992396587599055,0.7037752998452539,0.8935830049441588
2022-04-05,0.7997031502166254,0.7028985062769253,0.8973564284062397
2022-04-12,0.8103907132624268,0.7054673560112424,0.9063258032367447
2022-04-19,0.8248608168147169,0.7288590815283191,0.9160823162771798
2022-04-26,0.8324086106672538,0.7367615879166937,0.9341091722490036
2022-05-03,0.8286079345015696,0.7352555481462518,0.9258187793964825
2022-05-10,0.8176757792809041,0.730081547558563,0.9115835825552364
2022-05-17,0.8054172265997676,0.707721026127759,0.9024125179699548
2022-05-24,0.7926846529394374,0.6963595699005152,0.8795052265233988
2022-05-31,0.7776892823935767,0.6835753488616105,0.8722914028311284
2022-06-07,0.7635131457815189,0.6648601043571345,0.8559388045597424
2022-06-14,0.7598761969514356,0.6644429710319631,0.8474933755054463
2022-06-21,0.7748065291698403,0.6827356710172817,0.871346486646811
2022-06-28,0.8044639761565011,0.7099524239487611,0.8929593578910012
2022-07-05,0.8327540878811136,0.7387588684945752,0.9272823544558686
2022-07-12,0.8423520273434983,0.7468679357987448,0.9370595688816732
2022-07-19,0.8268762929015198,0.733504131910537,0.9160914482717296
2022-07-26,0.7934074592268026,0.7000292489606479,0.8824458440656252
2022-08-02,0.7549641011611369,0.6671377467181833,0.8519353076563532
2022-08-09,0.7215992711117043,0.6258551543611091,0.8147155218365422
2022-08-16,0.6973878622197186,0.6026048505561881,0.7950285408866276
2022-08-23,0.6825902003661852,0.5916734121393106,0.7697503687546485
