week,yhat,yhat_lower,yhat_upper
2021-07-27,0.9582763971922547,0.800860023792395,1.1097234430005607
2021-08-03,0.9477639298473913,0.7936398069768288,1.1009907737906124
2021-08-10,0.9708347650269807,0.8156114659177299,1.121758902393666
2021-08-17,1.0077840325851097,0.8523024661155857,1.1595998466651471
2021-08-24,1.0267611051125163,0.8788419602907402,1.1790643613802452
2021-08-31,1.0137997767036282,0.8600789849672883,1.1688641060685712
2021-09-07,0.983839503951493,0.8305392883765299,1.137357966890655
2021-09-14,0.9620959373674024,0.81446471301129,1.1131922253327553
2021-09-21,0.95853264574335,0.8143101160103261,1.1042215118892187
2021-09-28,0.9635557336390912,0.8084321119744321,1.111976422897662
2021-10-05,0.9654948065754653,0.8091825549823864,1.1136723026206714
2021-10-12,0.9650424432053032,0.8126527406115914,1.1173611719824346
2021-10-19,0.9692646608141925,0.8212296709812272,1.124552140458977
2021-10-26,0.9763988176801727,0.8224336352061858,1.1288443325800723
2021-11-02,0.9745571760558653,0.8195977580093068,1.121671345940971
2021-11-09,0.9575704315975637,0.8043240611137323,1.1164671552819512
2021-11-16,0.9363519108747409,0.7826327251203993,1.101525443937042
2021-11-23,0.9280083578045145,0.766283729364691,1.0754989346238701
2021-11-30,0.9338509806023616,0.7829502534222179,1.093158451335911
2021-12-07,0.9342736011558858,0.7964547390537112,1.0946230996980877
2021-12-14,0.9098618252962429,0.7564457032365521,1.074575945571946
2021-12-21,0.8655598420937797,0.7173178949665481,1.0056136825454578
2021-12-28,0.8287861437002866,0.679353858453647,0.9814101804283603
2022-01-04,0.8218925452387108,0.6773635052494136,0.976756500786926
2022-01-11,0.8394587763213499,0.6832319194814477,0.9757073433753058
2022-01-18,0.8554391508983373,0.7195938229740146,1.0126711846852345
2022-01-25,0.8508577973604929,0.6947601756314168,1.007273100843823
2022-02-01,0.8305886676092759,0.6817285110824048,0.9857959549669757
2022-02-08,0.8128508946553455,0.6615316248144969,0.964654979348435
2022-02-15,0.8072176908931329,0.6419823793093355,0.9547161455687827
2022-02-22,0.8073227779689731,0.668461266504336,0.9526066652563612
2022-03-01,0.8032745686747784,0.6549532742320641,0.947135700050036
2022-03-08,0.794856198969427,0.6512987113102889,0.9404482370512276
2022-03-15,0.78906932602524,0.6358942382158189,0.9461292231534998
2022-03-22,0.7881622064759926,0.6512408218319603,0.9418780888145355
2022-03-29,0.7861114846314509,0.6302654993099155,0.932881254637139
2022-04-05,0.778245887958617,0.6300626426406445,0.9322757541732507
2022-04-12,0.769765866357575,0.6071988317687769,0.9098938272427228
2022-04-19,0.770252816098704,0.6142609533317054,0.9201317999767697
2022-04-26,0.7807050838545756,0.6360423150910817,0.9297956869607195
2022-05-03,0.790551221861747,0.6328417383402557,0.943529888496889
2022-05-10,0.7894133836727878,0.6443719380983538,0.9483775955158272
2022-05-17,0.7788437443146986,0.615843925974981,0.9390527731841583
2022-05-24,0.7690184741413895,0.6094424630705486,0.914612713387365
2022-05-31,0.7650529557856167,0.6051186546796559,0.91600080496924
2022-06-07,0.7611198790878042,0.6125058112823001,0.9141304062370947
2022-06-14,0.7497515549307436,0.5923369788013247,0.9058867976593923
2022-06-21,0.7329029246726181,0.5824177512299181,0.8915920626074433
2022-06-28,0.7187596507807124,0.5625148930854896,0.877106473832656
2022-07-05,0.7081806366176567,0.5511686289061107,0.867196036112253
2022-07-12,0.6905554164867524,0.5400946708616005,0.8470799039096727
2022-07-19,0.6579638506712476,0.5087464161341585,0.8139149081565392
2022-07-26,0.6211992558415887,0.4692998733673405,0.7719485150658096
2022-08-02,0.604871196337495,0.4475291717481575,0.7511500039394747
2022-08-09,0.6226098351695598,0.47168513075879326,0.7835345979412809
2022-08-16,0.6594749556858416,0.504753694446743,0.8086110229647385
2022-08-22,0.6819013329363824,0.5337045675325832,0.8432471959004912
2022-08-23,0.683528391699236,0.5290097736339736,0.8464887070189718
2022-08-29,0.6788269280328073,0.5206900587892866,0.8321849777036248
2022-08-30,0.6759044441057623,0.5170684356552195,0.8241264126849127
2022-09-05,0.6514787874932673,0.49275564550839157,0.7903176060283816
2022-09-06,0.6470371438828625,0.5173668920563428,0.8079980713702094
2022-09-12,0.6249142251601716,0.4767922949254326,0.7797222352388142
2022-09-13,0.6224319013841065,0.481834741773244,0.7782190928218778
2022-09-19,0.6158394336679418,0.45699691646383617,0.7672348610115192
2022-09-20,0.6159181838005802,0.4577893025263538,0.7741653863608743
2022-09-26,0.6197167690261824,0.46975508920856757,0.7694004330024006
2022-09-27,0.6204884714113243,0.4658594543896081,0.764114301756256
2022-10-03,0.6232473565437979,0.4868815755324396,0.7756430157217731
2022-10-04,0.623327189945014,0.4733365903558389,0.7642362904699943
2022-10-10,0.6227741252376188,0.48178723379488947,0.782822200761232
2022-10-11,0.6227525575559424,0.4744237519042626,0.7748895515117825
2022-10-17,0.6250312099510341,0.47029337353940176,0.7846988818986901
2022-10-18,0.6258726670465455,0.4781307617796448,0.7657774202097094
2022-10-24,0.632257200340973,0.4616054259475842,0.7914193564904981
2022-10-25,0.6332169990955867,0.4837446945987591,0.7929739658835283
2022-10-31,0.6346374839598844,0.4816249524727084,0.7905316779214705
2022-11-01,0.6338464595382749,0.4808257022220004,0.796728664704601
2022-11-07,0.6221584245372551,0.46795572806828895,0.7697348420937171
2022-11-08,0.6192520154446488,0.4545390565969442,0.7679137556113238
2022-11-14,0.6002801961465642,0.4513065372140121,0.7519175640938446
2022-11-15,0.597415119925006,0.4535814753406079,0.7394078651956032
2022-11-21,0.5865298536226278,0.4344279475932604,0.7377967871287641
2022-11-22,0.5860271707102601,0.4310474868354521,0.7403470391564673
2022-11-28,0.5894168805575423,0.43209620729733433,0.7457572654481339
2022-11-29,0.590577355054789,0.4335203400440726,0.7431909938798285
2022-12-05,0.594565866504211,0.4387133866590949,0.7431141371684638
2022-12-06,0.5940431148283578,0.43698973768059907,0.7372701426419511
2022-12-12,0.5793022977429287,0.41854734180677544,0.7362885710111131
2022-12-13,0.5748281792914147,0.4344881141750337,0.7378929881051506
2022-12-19,0.5393275702290903,0.39958791864519044,0.695337454732235
2022-12-20,0.5326898463086253,0.3771116497860807,0.6814038100197806
2022-12-26,0.4970445830531074,0.32564217790686256,0.6490875680924708
2022-12-27,0.49261147826502205,0.3388606647886204,0.6421994698206622
2023-01-02,0.48049547677789745,0.3122421086875118,0.6396314874586987
2023-01-03,0.48084835915806295,0.3168852712335465,0.6342952629353235
2023-01-09,0.49350273035192693,0.33276610667785445,0.6555301038115416
2023-01-10,0.49665486539820713,0.35314780605300455,0.656336380578532
2023-01-16,0.5139420049749641,0.3594273021239876,0.6645427626364707
2023-01-17,0.5158479270319462,0.3626383595070407,0.6708722687874202
2023-01-23,0.5175885725535666,0.3565201146781141,0.6702993664858491
2023-01-24,0.5162475143389305,0.3682370750906503,0.6707181925631295
2023-01-30,0.501525181971179,0.3500650401216273,0.6592143985141252
2023-01-31,0.4984934753782436,0.34766513713976493,0.662714540943943
2023-02-06,0.48211453816112826,0.32617472405589387,0.645701523397077
2023-02-07,0.48008875151491465,0.3260211816111037,0.6348588293740547
2023-02-13,0.47452918421301593,0.328413362700995,0.6319954006866373
2023-02-14,0.4744350637363175,0.32439599227624044,0.6213773850138642
2023-02-20,0.47611179713528623,0.32062206905003593,0.6327407774806914
2023-02-21,0.4764246726309406,0.31325216551157836,0.6334396126523236
2023-02-27,0.4760581000434261,0.3229815450970509,0.6307264240546765
2023-02-28,0.4755341119536755,0.3169367141186094,0.6294228182960272
2023-03-06,0.4704500317359384,0.32837777808142227,0.6230093486959595
2023-03-07,0.4694889433335326,0.31092548647446444,0.6208575279222948
2023-03-13,0.4651789209870322,0.32536036682853037,0.6146984313970821
2023-03-14,0.4648453437981364,0.29761915197443356,0.6117761412214228
2023-03-20,0.4651168959574456,0.3074889256330094,0.6135761324287342
2023-03-21,0.46539415224535374,0.3146363480760306,0.6174790868874759
2023-03-27,0.46735598602243505,0.32033076382114806,0.6257170064308901
2023-03-28,0.46735592572404633,0.31187223317380086,0.6260111236405167
2023-04-03,0.46456001385256906,0.3149189271866222,0.6198873438922743
2023-04-04,0.4637054059548436,0.309005916066501,0.6067185850887621
2023-04-10,0.45843516170859017,0.31874964349640883,0.6114572637976585
2023-04-11,0.45784001543715513,0.30711795229846117,0.6046803731914506
2023-04-17,0.4585566844734904,0.29941205730704457,0.6069062608176852
2023-04-18,0.45952460016096097,0.31177811863278343,0.6106631004114667
2023-04-24,0.4697898838178681,0.3232469136398494,0.6172113558598005
2023-04-25,0.4719872835291919,0.3176218636677327,0.6312539258676854
2023-05-01,0.48455285905467915,0.33040054486558124,0.6346613079978932
2023-05-02,0.4863417427909969,0.33059313181793804,0.6380411540586476
2023-05-08,0.49187370473777065,0.35428406471676493,0.6465439947593165
2023-05-09,0.4918766050222808,0.34086430534724,0.6546294443490408
2023-05-15,0.48781426323281246,0.33676697451751675,0.6263910092750592
2023-05-16,0.48674980801783835,0.33476124047736616,0.6410878156125724
2023-05-22,0.4811049483638888,0.3277217543466827,0.6413498221086935
2023-05-23,0.4805240414232075,0.3292656587645331,0.6257141263589842
2023-05-29,0.479854066037935,0.32995723557828416,0.6375398679431851
2023-05-30,0.48009644074035107,0.3259771176660587,0.6439026387525019
2023-06-05,0.48136338265409584,0.32437352324206364,0.6372451027589437
2023-06-06,0.48127229324532744,0.3324122142105422,0.6277996690443661
