week,yhat,yhat_lower,yhat_upper,model_used
2021-07-27,0.7466191480340013,0.7114768019950216,0.7804389325978281,prophet
2021-08-03,0.7312984482064563,0.6936512519567116,0.7648489729907287,prophet
2021-08-10,0.7212353403488514,0.6843777567123003,0.7560675857016091,prophet
2021-08-17,0.718605754862789,0.6850498607511527,0.7535431744672718,prophet
2021-08-24,0.7201313163816767,0.6845649350074609,0.7555699470733971,prophet
2021-08-31,0.7214066571932624,0.6853806725938586,0.7552634357472935,prophet
2021-09-07,0.7208445071292897,0.6866226601525934,0.7549819185713788,prophet
2021-09-14,0.7199252018804355,0.683311177422962,0.7555581836333746,prophet
2021-09-21,0.7201594741611029,0.6854015670788338,0.7537963733927273,prophet
2021-09-28,0.7202232775862889,0.683435155863523,0.7554148844516535,prophet
2021-10-05,0.7165444606160355,0.6804726388326131,0.7509901247812423,prophet
2021-10-12,0.707236162435265,0.6753481395775918,0.7415002978732056,prophet
2021-10-19,0.6955843561943055,0.656776858554556,0.7307366285883601,prophet
2021-10-26,0.6889976745871059,0.6508619350091858,0.7228996320489576,prophet
2021-11-02,0.6933494149165045,0.6580373874343004,0.7279533706123631,prophet
2021-11-09,0.707483732145862,0.6729650271030897,0.7431486075064769,prophet
2021-11-16,0.723239959891832,0.6878693995239923,0.75952677651063,prophet
2021-11-23,0.7314086864058855,0.6943662394484612,0.7664897262266324,prophet
2021-11-30,0.7282270127095566,0.692463261066076,0.7636827565533183,prophet
2021-12-07,0.7165099506366199,0.6803441956728474,0.749657137096402,prophet
2021-12-14,0.7011226004635598,0.6660752523509865,0.7380220254332573,prophet
2021-12-21,0.6823732881041437,0.6450807448210548,0.715052892844454,prophet
2021-12-28,0.6618985029282431,0.6267101000126738,0.6978354267407425,prophet
2022-01-04,0.640953361435735,0.6078056747854249,0.6780780606365073,prophet
2022-01-11,0.6244084016044483,0.5899722505752183,0.6603549051600751,prophet
2022-01-18,0.6175074251083488,0.583040680055717,0.6541975931510824,prophet
2022-01-25,0.6205081588898326,0.5839422092413558,0.6541619703639661,prophet
2022-02-01,0.6274866833773521,0.5916850680007725,0.6611849075546774,prophet
2022-02-08,0.6290882122496733,0.594724213524858,0.6645096468356939,prophet
2022-02-15,0.6248324094233916,0.5913251356916379,0.6610185521124038,prophet
2022-02-22,0.6176054358068359,0.5825111615733984,0.6527715667721452,prophet
2022-03-01,0.6111417871062211,0.577789332545892,0.6486533828926834,prophet
2022-03-08,0.6056975079293088,0.5714379847821116,0.642482177842075,prophet
2022-03-15,0.5989363195258948,0.5654216557351773,0.6364478278037203,prophet
2022-03-22,0.5902722727638946,0.5531441578189181,0.6232029225836915,prophet
2022-03-29,0.5826177356263034,0.5480888739692745,0.6174875556979887,prophet
2022-04-05,0.578844613965238,0.5437260273689728,0.6139799120474325,prophet
2022-04-12,0.5772027550757924,0.5417406761956586,0.6118702495492537,prophet
2022-04-19,0.5718364895719557,0.5335623222666042,0.6038616306633355,prophet
2022-04-26,0.5587180757754039,0.5214072227707225,0.594725384150689,prophet
2022-05-03,0.5405087757189398,0.5037239880284868,0.577123090154059,prophet
2022-05-10,0.5243722098570835,0.48773632860080157,0.5579057660106342,prophet
2022-05-17,0.5145144087600018,0.4774269330817463,0.549967429671166,prophet
2022-05-24,0.5075103788075034,0.4725071950285778,0.5432339466107468,prophet
2022-05-31,0.49591851692636263,0.45927101159344147,0.5305082777057247,prophet
2022-06-07,0.47678865495168987,0.4427587421945812,0.5137105312285275,prophet
2022-06-14,0.4561309300561474,0.42256306240292174,0.49285193583801906,prophet
2022-06-21,0.44431759143463695,0.4108825394825997,0.48217263879220257,prophet
2022-06-28,0.44660431321488786,0.4087411711026119,0.48228438608886376,prophet
2022-07-05,0.4578532594789573,0.4215044931424673,0.49235089318928893,prophet
2022-07-12,0.4663534229414858,0.4295275947031317,0.5010320086830787,prophet
2022-07-19,0.46301931125010515,0.4278573930608491,0.4974921636836822,prophet
2022-07-26,0.447770429397235,0.4116827393304324,0.4844460217242202,prophet
2022-08-02,0.42821523770214087,0.3935596150474397,0.46444892383820946,prophet
2022-08-09,0.41284110700821575,0.37835022396415324,0.4480413443450645,prophet
2022-08-16,0.4049940814442413,0.36647169219021464,0.4421754938432558,prophet
2022-08-23,0.40211726825855715,0.36683962040682677,0.437374736760997,prophet
2022-08-30,0.3996457449780941,0.36370951109118366,0.4333984657240871,prophet
2022-09-06,0.395345910442988,0.3610018305491993,0.4341273450564722,prophet
2022-09-13,0.3903130045746591,0.3532061972282644,0.42542323202811616,prophet
2022-09-20,0.38632200953729134,0.35231356324711904,0.4227728647518558,prophet
2022-09-27,0.3826352058210047,0.34796606452720935,0.41717105212145317,prophet
2022-10-04,0.375855914510929,0.341087193638311,0.40774670489576403,prophet
2022-10-11,0.36346259159026106,0.32910373954161215,0.39884503577811004,prophet
2022-10-18,0.3477310545824095,0.31216600837235436,0.38246415107222237,prophet
2022-10-25,0.335656924376634,0.29886374674101873,0.37102060356549704,prophet
2022-11-01,0.33387932341696075,0.29843141430424575,0.37024668889366186,prophet
2022-11-08,0.34269933879251857,0.3051457558306027,0.37956375147005245,prophet
2022-11-15,0.35581913035485363,0.3219568041853256,0.39162233375211336,prophet
2022-11-22,0.3627373406074815,0.3301936871748485,0.40136563260426456,prophet
2022-11-29,0.35843455707839134,0.32357374252131393,0.3931611381980467,prophet
2022-12-06,0.3447706416777795,0.308259875267765,0.3799173869052075,prophet
2022-12-13,0.32667449494133344,0.2932773626993461,0.3630610613600428,prophet
2022-12-20,0.30698707420601196,0.27268603485433895,0.34245513994130816,prophet
2022-12-27,0.2891150128325882,0.25055220603692985,0.325701872686802,prophet
2023-01-03,0.270276343979499,0.2357575475734594,0.30489378101788467,prophet
2023-01-10,0.25478393743227545,0.2170759123400674,0.2916219535815126,prophet
2023-01-17,0.248232443399649,0.21222338135865035,0.28770957230706806,prophet
2023-01-24,0.25204491356414377,0.2180353899707585,0.2877306370411224,prophet
2023-01-31,0.2611864443062279,0.22348120804890978,0.2948984061478945,prophet
2023-02-07,0.2681480106986766,0.22935701980897102,0.3048087980655304,prophet
2023-02-14,0.27032270545293335,0.2340666462911568,0.30611930447266994,prophet
2023-02-21,0.2687777838127464,0.23577452596628778,0.3038352351314836,prophet
2023-02-28,0.26751486036331695,0.2326149665708004,0.3026222470824948,prophet
2023-03-07,0.2675163941011358,0.23182833911698503,0.30383180372535706,prophet
2023-03-14,0.26661607769096557,0.23090157617251156,0.30422507350060574,prophet
2023-03-21,0.2636379262845854,0.22543889207551374,0.299687394411779,prophet
2023-03-28,0.2609966444582978,0.22619910181439587,0.29964024682216667,prophet
2023-04-04,0.26197081832511326,0.22269754359499627,0.29388139590362106,prophet
2023-04-11,0.2657971437258124,0.23111351090383928,0.29980414838914043,prophet
2023-04-18,0.267015288032194,0.23172682043669515,0.30031211647446027,prophet
2023-04-25,0.2607760388754095,0.22650673761554915,0.29643693834755236,prophet
2023-05-02,0.24847314984879953,0.212991185564773,0.2841438752434129,prophet
2023-05-09,0.23695063965543553,0.20152552557776726,0.2702832947871369,prophet
2023-05-16,0.23147924656243243,0.19400383765453103,0.26816186738891645,prophet
2023-05-23,0.22998059231583878,0.1946102948799988,0.2657366932398112,prophet
2023-05-30,0.22513824223521273,0.18820641371985683,0.2625250352620631,prophet
2023-06-06,0.21264230609809437,0.177360476316374,0.24564775077470785,prophet
2023-06-13,0.19698110777680378,0.15982726130349723,0.23267250135863146,prophet
2023-06-20,0.18841797357526976,0.15150877192195955,0.22568222540406058,prophet
2023-06-27,0.19374095821011647,0.1571658768640923,0.22955919863647506,prophet
2023-07-04,0.20965099649470909,0.17231222271567848,0.24378090459403529,prophet
2023-07-11,0.22498589445986514,0.18910321046010067,0.2605508485376858,prophet
2023-07-18,0.2295405439745161,0.19243170509474075,0.2637271985658401,prophet
2023-07-25,0.22149029163912684,0.186970971555202,0.2554574585630611,prophet
2023-08-01,0.20748679626587072,0.17224930365622054,0.242944583018919,prophet
2023-08-08,0.196408326430812,0.16027316791896257,0.23148888054083408,prophet
2023-08-15,0.19274895252461083,0.15677001412222807,0.2280433002416105,prophet
2023-08-22,0.196846131002916,0.15963707570033453,0.23246484884877805,prophet
2023-08-29,0.202088428733458,0.16680534258963886,0.23723219697543743,prophet
2023-09-05,0.20562846146933425,0.17124494872477003,0.24088743584112235,prophet
2023-09-12,0.208082782578457,0.172729831361532,0.24335726275500497,prophet
2023-09-19,0.211378230322465,0.17233808076813378,0.24739305257991387,prophet
2023-09-26,0.21535668990293616,0.1798025507397442,0.25240811561025,prophet
2023-10-03,0.2169192093375463,0.1831549326154554,0.2521173428154516,prophet
2023-10-10,0.21555515849393433,0.17999217339393728,0.2528526561295312,prophet
2023-10-17,0.21002363080629896,0.17563201192680505,0.24783437428372368,prophet
2023-10-24,0.20673346486453026,0.16922052345777727,0.2443855781729981,prophet
2023-10-31,0.2128817907357859,0.17887869198672213,0.24718842999763369,prophet
2023-11-07,0.23018402315745098,0.19525890345417304,0.26238662977100796,prophet
2023-11-14,0.2525361525927985,0.2167839472565739,0.2879012644891057,prophet
2023-11-21,0.27067090642469804,0.234043191042474,0.30328503892559355,prophet
2023-11-28,0.2779518389604243,0.24461352872678724,0.30879052999158874,prophet
2023-12-05,0.2751476016868966,0.2403293161335556,0.31355752207244525,prophet
2023-12-12,0.2670691545380867,0.2341595454439269,0.30286675592866436,prophet
2023-12-19,0.25716001902451857,0.21747477872859802,0.29144023642727934,prophet
2023-12-26,0.24567716550335308,0.21062892860567475,0.2829749392781954,prophet
2024-01-02,0.23286281197350736,0.1975071006775208,0.2684001907459916,prophet
2024-01-09,0.22239149880094183,0.18928183678651536,0.2561243125616712,prophet
2024-01-16,0.22001553235492874,0.18475228532188515,0.25809874862312915,prophet
2024-01-23,0.22824074826638902,0.19310830477154872,0.2649332604067978,prophet
2024-01-30,0.24306031418453633,0.20591661637591702,0.2781266623623515,prophet
2024-02-06,0.2569179222037809,0.2190712208295855,0.29019742357560885,prophet
2024-02-13,0.2651098203424049,0.22981488317318322,0.3014362893604619,prophet
2024-02-20,0.2688954688665681,0.23250855253699296,0.3083918383415271,prophet
2024-02-27,0.2723706911745391,0.23610583924550108,0.3095526350933845,prophet
2024-03-05,0.2772417990425574,0.24346627866089435,0.31762153848274416,prophet
2024-03-12,0.28166250797606024,0.2503554785709107,0.31782150404723936,prophet
2024-03-19,0.2839615132555854,0.24949902654039577,0.31959172320986384,prophet
2024-03-26,0.28595931939901786,0.25265683653110566,0.3195987159872475,prophet
2024-04-02,0.2911646848836007,0.2538936864270822,0.3255984204670749,prophet
2024-04-09,0.2997748499068011,0.26892367528458316,0.33586142536665586,prophet
2024-04-16,0.3069112078668359,0.27055829266264675,0.34379482332281197,prophet
2024-04-23,0.3071034200446119,0.2713890193313014,0.3443131014028348,prophet
2024-04-30,0.3004521267944583,0.26612385318631293,0.33605288145844614,prophet
2024-05-07,0.2932351556133682,0.25682453891505186,0.3295312615436132,prophet
2024-05-14,0.29158353885589144,0.25510544869604995,0.32734837373806625,prophet
2024-05-21,0.2948379750061281,0.2577183040311692,0.3311954025877237,prophet
2024-05-28,0.2960959528971029,0.2618820317668708,0.32989531842369785,prophet
2024-06-04,0.2898916744374666,0.2568686139264083,0.32730075444038553,prophet
2024-06-11,0.2790874570733284,0.24274246006819275,0.31543346653582627,prophet
2024-06-18,0.27351625508858646,0.2390469818583681,0.30928397587616907,prophet
2024-06-25,0.28126930789734367,0.24525066031959833,0.3142802465484769,prophet
2024-07-02,0.300960658983334,0.2658408409058922,0.3349576707201415,prophet
2024-07-09,0.322285444675566,0.2848794845939716,0.3538523437647094,prophet
2024-07-16,0.33416168301372345,0.29894933799956563,0.3710660708275218,prophet
2024-07-23,0.33303144628587306,0.29664295319136325,0.36922335062830347,prophet
2024-07-30,0.3243725491843729,0.2906831165523368,0.3611924846422695,prophet
2024-08-06,0.3172285310495,0.28047962207006766,0.35193786353168766,prophet
2024-08-13,0.3171833313658066,0.281308647182076,0.35051562652192814,prophet
2024-08-20,0.3235134486410635,0.2881752755910253,0.35838512170002695,prophet
2024-08-27,0.33121414510749686,0.29413915280210634,0.3661564799784861,prophet
2024-09-03,0.33746052553251926,0.3012592560083584,0.37458693993925507,prophet
2024-09-10,0.3423139840839735,0.3083935714111407,0.37878611545041346,prophet
2024-09-17,0.3477338175983211,0.31366930513179936,0.38321018016431047,prophet
2024-09-24,0.35411011453385366,0.32037636598751695,0.38895171409675316,prophet
2024-10-01,0.3587457743489898,0.32122038686268395,0.3924893899920564,prophet
2024-10-08,0.35827374476125723,0.32218931317412813,0.39227032380827165,prophet
2024-10-15,0.3525673946422106,0.31593804257001407,0.38920227239945754,prophet
2024-10-22,0.3477175187967698,0.3108704739548986,0.3813445877508146,prophet
2024-10-29,0.3512619121497196,0.31557602059827783,0.3879111794708093,prophet
2024-11-05,0.36624772266242756,0.33203354254348316,0.3992657275025473,prophet
2024-11-12,0.3878337010756834,0.35636872990308777,0.4249754140804007,prophet
2024-11-19,0.4064310797161213,0.36919351208213036,0.44051770815444774,prophet
2024-11-26,0.4147831001680518,0.37910084458640414,0.45215642987050925,prophet
2024-12-03,0.41246212247936487,0.37479844183727645,0.44963196618379253,prophet
2024-12-10,0.4039701536945804,0.36723509219623424,0.4383827908473069,prophet
2024-12-17,0.39329105174271145,0.3572206694401406,0.42920697841505917,prophet
2024-12-24,0.3811262942923789,0.34650855292628696,0.41600971670203807,prophet
2024-12-31,0.3673894383826575,0.3312850447015423,0.4021154266111762,prophet
2025-01-07,0.35507107808088473,0.31693100631918925,0.3912282632044205,prophet
2025-01-14,0.3498929183336268,0.3128430032902752,0.38322680823669986,prophet
2025-01-21,0.3553265269964467,0.3206402799188004,0.3899181678143261,prophet
2025-01-28,0.3684960748033154,0.33117694673618636,0.4045441263005392,prophet
2025-02-04,0.38202269335305283,0.3494176806121575,0.4177839670111042,prophet
2025-02-11,0.39029062245954044,0.35362347058502186,0.4250956143191429,prophet
2025-02-18,0.3935623630070255,0.3582879666436568,0.4305655594738747,prophet
2025-02-25,0.39584233319602774,0.3610346236199423,0.4303559360879286,prophet
2025-03-04,0.39952114090495605,0.36281463448138945,0.43377397335976053,prophet
2025-03-11,0.40320788407839736,0.36740342987096347,0.4398467244924164,prophet
2025-03-18,0.40485639964697506,0.37099908437423057,0.44013648805059347,prophet
2025-03-25,0.40562964503918675,0.37169571246197425,0.4414291605376151,prophet
2025-04-01,0.40908728563783353,0.3728252863871262,0.44426176410891827,prophet
2025-04-08,0.41632123155472806,0.37897917757523564,0.45454976502585137,prophet
2025-04-15,0.4231913964656052,0.3877148957545432,0.45842672281416386,prophet
2025-04-22,0.42382503694691204,0.38951525110186225,0.4582309088584039,prophet
2025-04-29,0.4170534622905031,0.38188700330034625,0.45151165820787303,prophet
