week,yhat,yhat_lower,yhat_upper
2021-07-27,0.1348474655913741,0.0209945542700661,0.26514955126480594
2021-08-03,0.12983591541779993,0.0048661923177101,0.25658604805430774
2021-08-10,0.12076860502172809,-0.004174381769965301,0.2475368806151044
2021-08-17,0.09458461054915376,-0.029444580838418034,0.20550373619429121
2021-08-24,0.048644114010638534,-0.06769290873228283,0.16596055560956982
2021-08-31,0.0010394567535915167,-0.11901319595227061,0.12474278866028732
2021-09-07,-0.019913016709566328,-0.14418347132774872,0.09570417738407581
2021-09-14,0.001688805837934737,-0.11834866366415904,0.12400984819473584
2021-09-21,0.05625819272305163,-0.06812120225559527,0.17768053550104063
2021-09-28,0.11711392133397155,-0.00334853444199307,0.24000807097436166
2021-10-05,0.1611323862479087,0.0377166707865627,0.2869537243791689
2021-10-12,0.18231326969827208,0.062004024811051564,0.3090536828622845
2021-10-19,0.18849626232775402,0.0635358966871816,0.3135871629034886
2021-10-26,0.1885919574325266,0.062002903093343484,0.3043561881729281
2021-11-02,0.18459409684319222,0.062202176752710794,0.3087080360882755
2021-11-09,0.1746015332797087,0.04907546813178541,0.29601022300365093
2021-11-16,0.16071244191330325,0.03839427097729559,0.2831148999466232
2021-11-23,0.1516491049490158,0.023492118130109537,0.2631730594949042
2021-11-30,0.15665000532569057,0.041190235902581536,0.2846335175901195
2021-12-07,0.1765762714157677,0.04129990710929702,0.3062131696807235
2021-12-14,0.20131952621174667,0.0697581345615768,0.3197792580496289
2021-12-21,0.2171177203225749,0.08843121059807069,0.33909199613866
2021-12-28,0.2182508096830944,0.09490892623926797,0.3375021924778465
2022-01-04,0.21263505100576915,0.09409337363069685,0.3358769820686961
2022-01-11,0.21500963047553975,0.08638965556642239,0.336379900482337
2022-01-18,0.2324178827813563,0.10866613419812653,0.3540866103585445
2022-01-25,0.25521384150606535,0.13831328469306126,0.38020845706361983
2022-02-01,0.263614044631846,0.13478375348788404,0.38991441110374386
2022-02-08,0.24555385869293128,0.1235303351972438,0.37495467999481796
2022-02-15,0.20920248739961755,0.08566265606777514,0.32666714637738514
2022-02-22,0.1767722401559192,0.0466112138403525,0.3020051411703324
2022-03-01,0.16433373929021144,0.039740629988317434,0.279925513715658
2022-03-08,0.1674973461702293,0.04493116238890961,0.2851393603002909
2022-03-15,0.16791660109912526,0.049999945941655084,0.2926505046303731
2022-03-22,0.15392006112384038,0.03584234404223544,0.27565142770133566
2022-03-29,0.13327540486219064,0.01782626282592533,0.25194142686075593
2022-04-05,0.12371051683651951,0.00445169563961621,0.24182679355341402
2022-04-12,0.13209391621151434,0.009382827007823282,0.25820186532683465
2022-04-19,0.1458134771991776,0.025978172930347706,0.26740622468744474
2022-04-26,0.14683414123391483,0.02493521658210383,0.26970390666611843
2022-05-03,0.13301991287330953,0.01940180654762224,0.2568099697168486
2022-05-10,0.12215747089958576,0.002463687387480152,0.24255190550691202
2022-05-17,0.13356762363435767,0.0027835664993433903,0.24944463985778784
2022-05-24,0.16634569223127293,0.05041425397900981,0.28262061637781233
2022-05-31,0.19907530891840194,0.07558011868358298,0.3176583585911418
2022-06-07,0.21108033949573476,0.09153197122332693,0.3228059349993261
2022-06-14,0.20223997481264566,0.07299797043967372,0.3246392809950265
