week,yhat,yhat_lower,yhat_upper,model_used
2021-07-27,0.3619364383710448,0.276174158454487,0.43849751496002803,prophet
2021-08-03,0.3558698932228418,0.27639370924102874,0.4405828728821911,prophet
2021-08-10,0.3648341481515045,0.2823310258396436,0.45157603592878826,prophet
2021-08-17,0.37797561030933724,0.2954089881596397,0.46078030709371115,prophet
2021-08-24,0.38464513792930555,0.29736214777902187,0.46857862252260546,prophet
2021-08-31,0.3866603138684725,0.30238910423787513,0.46855637898129116,prophet
2021-09-07,0.39365234497278695,0.31687436548747994,0.4789407490485094,prophet
2021-09-14,0.40765179883270203,0.31913232426269483,0.48766331596772183,prophet
2021-09-21,0.41711969520174147,0.332035734788653,0.4996848844167546,prophet
2021-09-28,0.4094147872296572,0.33180707167781,0.49459572330680507,prophet
2021-10-05,0.38751664828906174,0.3006377752126245,0.4723416204373042,prophet
2021-10-12,0.3703224805002742,0.28942705586045314,0.4548988780143454,prophet
2021-10-19,0.37459345598730354,0.2954574639598137,0.4559843100317677,prophet
2021-10-26,0.39829599062091525,0.3129588294305276,0.47957215010868487,prophet
2021-11-02,0.4236097706393733,0.3426643593587734,0.5025819603112841,prophet
2021-11-09,0.4352365072396928,0.35249653074502774,0.5245281717818624,prophet
2021-11-16,0.4330477148923219,0.3451563877499736,0.5184703068544446,prophet
2021-11-23,0.4265891021940657,0.34459898268917233,0.5009576773462807,prophet
2021-11-30,0.4208748642858135,0.34253072117577243,0.502899106488273,prophet
2021-12-07,0.41145139951081333,0.32885825341125813,0.49077707149157507,prophet
2021-12-14,0.3930485722861928,0.30565180255912167,0.47075440610081154,prophet
2021-12-21,0.3688820661483061,0.28080221267811234,0.45746505695631895,prophet
2021-12-28,0.3482611495243907,0.27148070729748247,0.43202817626290385,prophet
2022-01-04,0.3362616203098357,0.25667499476527833,0.41930302064506736,prophet
2022-01-11,0.32927547915513755,0.24462555425035543,0.41231875910490295,prophet
2022-01-18,0.3217914772911667,0.24210675929126707,0.40159927400837825,prophet
2022-01-25,0.3147532133717045,0.22808176978091096,0.3963805857558039,prophet
2022-02-01,0.31413482919850066,0.22646056093303435,0.39422955966090967,prophet
2022-02-08,0.3215442454473069,0.24078034523064532,0.40274380973533563,prophet
2022-02-15,0.33052799254179216,0.2538533070480431,0.4145589689821119,prophet
2022-02-22,0.3326360537047319,0.2589143787713538,0.4127880287813683,prophet
2022-03-01,0.3271724567486619,0.2513429397715115,0.4026033042513221,prophet
2022-03-08,0.32135927793597363,0.2436460492029034,0.40981028100840694,prophet
2022-03-15,0.32100238376752,0.2362686307202924,0.40244355973521656,prophet
2022-03-22,0.32318875864458946,0.2430245115595485,0.4040375519099013,prophet
2022-03-29,0.3217530696201666,0.24590918958772248,0.40434497268627395,prophet
2022-04-05,0.3151527290155817,0.23271037102928244,0.3949236080651621,prophet
2022-04-12,0.3089460689095076,0.2269642588926328,0.3888748190100675,prophet
2022-04-19,0.3080777438509718,0.22967608028311515,0.3961628182651301,prophet
2022-04-26,0.30979707415644425,0.22512396287184522,0.39446621843858887,prophet
2022-05-03,0.3066728095647019,0.22917772558017596,0.38502879480602725,prophet
2022-05-10,0.2953674349934257,0.21242269195438407,0.3790641673673615,prophet
2022-05-17,0.2810212529435066,0.19190282958635654,0.3675021516624759,prophet
2022-05-24,0.26944190480370117,0.19149429233266335,0.3480742189441119,prophet
2022-05-31,0.26022978872772434,0.1787512708786601,0.3426876616476083,prophet
2022-06-07,0.24902257268194425,0.16797615732123602,0.3344397198689193,prophet
2022-06-14,0.2360770871172117,0.15027959849417374,0.31306279653932784,prophet
2022-06-21,0.22858481475841133,0.14516557694684087,0.31173215541286303,prophet
2022-06-28,0.231836586527755,0.14982175187677163,0.3200734213070687,prophet
2022-07-05,0.2401048200060868,0.15236836519067695,0.3236603825692994,prophet
2022-07-12,0.24018503916003658,0.15919268992908,0.32824955978254916,prophet
2022-07-19,0.22575983413445277,0.1409684294612839,0.30946330432327557,prophet
2022-07-26,0.20576324906782306,0.12642372218448666,0.28875724440200323,prophet
2022-08-02,0.19575173018677672,0.11341929507967059,0.2781880169497787,prophet
2022-08-09,0.20146045175405594,0.11924610774714452,0.2773339155443345,prophet
2022-08-16,0.21377766525195804,0.13185466011847854,0.2915021616268951,prophet
2022-08-23,0.22078232252102492,0.14218792267918645,0.3068663455442346,prophet
2022-08-30,0.22186005752127178,0.14033247651401812,0.2996886564095066,prophet
2022-09-06,0.2263146642968398,0.14017484556661838,0.3083416879374344,prophet
